RID,State,District_Name,Place_Name,ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
A3TD1O4EC26NT2,WEST BENGAL,NADIA,MALIGHATA,4.487517479,199.0514027,36860.4689,9.751560797,338.0494275,390.5669453,8.123470112,75.66878452,2.765722248,0
A2CS4B58345BRL,WEST BENGAL,NADIA,GHUGUR GACHHI PURBA PARA,7.027185659,185.3207014,30988.97302,8.600477187,327.46267,326.2690802,9.982010229,52.71658854,5.35304334,0
A291HTT117RVS9,WEST BENGAL,NADIA,GHUGUR GACHHI PASCHIM PARA,10.20064451,182.0806013,8016.202938,5.567500642,337.7815799,291.6002828,13.46992402,50.56737213,5.174719759,0
A1MMJ2O6PM8OG7,WEST BENGAL,NADIA,JOY GHATA UTTAR PARA,6.784279329,140.3667086,17569.57982,4.084932416,,374.18184,10.63423012,97.08705976,4.045547056,0
AW7VIZUKC8ZY3,WEST BENGAL,NADIA,GANDHARBA PUR,8.080415244,166.8917001,18136.12886,6.86755296,,600.937203,16.30779009,55.58614173,4.070824292,0
A2K05W5ZQQH7VI,WEST BENGAL,NADIA,DAKSHIN PARA,,191.348259,14017.37207,6.490700311,345.5604812,423.9783892,11.86324832,65.79168659,4.167336457,0
AM9KC2IIN15JV,WEST BENGAL,NADIA,SISHIR NAGAR,7.344975869,182.3069422,5689.804405,6.764349993,373.872785,360.1844731,20.4839023,73.48898065,3.418763195,0
A280OZI067MIQN,WEST BENGAL,NADIA,NUTAN PARA,5.923739955,200.5612126,33306.01254,7.430037413,,399.9483325,13.79786968,63.4634088,3.884460371,0
A1MM0WYBRDZT5O,WEST BENGAL,NADIA,HAL SANA,8.285395275,196.5520678,19096.82237,7.357857255,342.936881,388.941163,14.15147307,73.18701323,5.438487907,0
A1N5121RR13ZCZ,WEST BENGAL,NADIA,DAS PARA,5.949518764,160.4426313,16898.8083,6.04590644,367.3285417,451.0127884,16.3599511,62.36823392,4.072197622,0
A2JBZWC5IY0AMG,WEST BENGAL,NADIA,MAJHER PARA UTTAR,,192.2021681,34160.92514,8.963155528,363.4727979,474.7817344,15.90527043,50.80782512,2.998335472,0
AC0NNJ3Q6YF2N,WEST BENGAL,NADIA,MAJHER PARA DAKSHIN,,215.9971166,35971.02511,10.03050816,330.8589265,558.108549,14.33780438,81.76977525,2.934137001,0
A3FRWBGL8TSOY7,WEST BENGAL,NADIA,BAGDI PARA,5.296578804,220.0808324,39537.08646,9.232766062,322.4335918,393.3886033,10.58333615,58.80146948,3.918469801,0
A2ZEFDVX4X5TPX,WEST BENGAL,NADIA,CHAND PUR,10.28206797,198.5463635,8108.297322,5.548407104,332.0179353,568.0789802,15.66169229,28.77061884,4.572923004,0
AQ0BWW19DY5KE,WEST BENGAL,NADIA,DAKSHIN PARA,7.016836113,167.3621871,18014.9957,5.903058231,362.5234159,471.4843946,10.69258799,45.00201442,4.101397991,0
A2W09PJ1TTHQ6H,WEST BENGAL,NADIA,UTTAR PARA,6.871607245,197.5170934,19557.99372,8.311348727,355.0872579,379.5077385,18.24071162,65.69423039,4.180389312,0
A1SB0MNI6H90DG,WEST BENGAL,NADIA,FULBARI / BANPUR PARA,,214.1723298,8985.911807,7.29797266,,498.8039169,9.583323113,37.61648538,5.504749397,0
A1K0TEFCRCKU9B,WEST BENGAL,NADIA,FULBARI UTTAR PARA,8.274069059,195.8033305,18091.20261,7.422104447,365.4072222,369.1983343,16.99633028,,2.575423028,0
A2O8HS10MV08RN,WEST BENGAL,NADIA,FULBARI RAJPUT PARA,8.238878989,198.2134051,11451.31222,5.30898956,309.3294235,401.0637637,13.24332928,81.19771043,2.784712797,0
A15FF2P7RPKH6G,WEST BENGAL,NADIA,ITABARIA (PURBAPARA),5.791154373,190.4316792,20288.23557,6.298365795,347.0410203,544.8574806,17.70683826,84.38819143,4.104834817,0
ADLVFFE4VBT8,WEST BENGAL,NADIA,PASCHIMPARA,6.153368957,237.1398278,22052.03462,8.090493963,306.2391799,485.0984831,17.07526259,58.10825856,4.030337485,0
A7E85LH2I0TAP,WEST BENGAL,NADIA,BADKULLA,7.303051906,196.9528752,22053.01026,5.392692829,305.2215636,451.605924,14.66556053,71.71077868,4.14486994,0
A3M6MZMHTACBVW,WEST BENGAL,NADIA,PURBA BADKULLA,7.5926723,177.0808395,14912.22551,6.041143672,349.2406145,355.2844423,17.16196607,42.11525693,3.341426728,0
A1ER584LJ4JX1X,WEST BENGAL,NADIA,PATULI,6.784116115,189.6083467,12736.865,5.935771844,,480.308581,20.60640864,76.62148876,4.072186608,0
A3N1XZUZOTIOT8,WEST BENGAL,BIRBHUM,KAIRAPAD,5.606856131,211.5130972,32423.46269,6.812943275,,446.3864036,20.92695018,52.21897874,4.070966098,0
A691XU34BVWME,WEST BENGAL,BIRBHUM,BALARAMPUR,,223.4431113,36290.74611,9.380013284,333.4451998,373.9201602,16.52049596,64.69669078,3.817778953,0
A2E2BTMHXJNGWN,WEST BENGAL,BIRBHUM,PATADANGA,4.922045466,197.2872066,38494.72025,9.144953298,383.2391383,357.4707042,13.12594167,61.86457965,2.291694536,0
A13DPGTZRONDGA,WEST BENGAL,BIRBHUM,MADHAIPUR,5.700784947,185.9222471,27365.10636,7.563100469,,359.506553,15.0894408,56.46343393,3.978141279,0
AGXG6VBHLW8J7,WEST BENGAL,BIRBHUM,GHATDULLAPUR,,215.5784642,25338.61934,5.787190934,266.1099928,429.350268,11.85446068,71.16535216,3.13400015,0
A15NMAUKEZG3G1,WEST BENGAL,BIRBHUM,GONESHPUR,10.67805626,168.6957663,7066.376917,4.86609241,,327.6586444,16.29668848,46.67248259,4.308256961,0
A1Q3DMETYMY7Q1,WEST BENGAL,BIRBHUM,BHADUPARA,7.602121475,199.3531655,11346.14345,6.900379647,304.9664881,210.319182,17.92578239,62.84667263,3.698874769,0
A3UOSNSYF9F9PV,WEST BENGAL,BIRBHUM,MEHARPUR,8.846281957,188.4150006,17734.94963,6.057867647,317.1505445,419.3955691,17.11544677,60.25157823,2.925037558,0
AKXYY2AS7Q8VQ,WEST BENGAL,BIRBHUM,LALMOHANPUR,6.751698586,203.4004519,26325.8177,8.365470023,341.8956361,381.4403882,19.52731893,58.29394504,3.756006672,0
A1UQR4UUH841TH,WEST BENGAL,BIRBHUM,BELDANGAL,,148.1031295,13597.89604,5.733147894,374.0183114,357.7110601,13.27889595,72.69549914,3.619590635,0
A1ML5BUFQOZ7MO,WEST BENGAL,BIRBHUM,LOHARPARA,,202.0798645,12519.09066,7.627523842,,399.883388,12.74821674,,4.43921524,0
A2Z5X7QJZ1GHI1,WEST BENGAL,BIRBHUM,MALIPARA,5.088213197,159.9626123,39125.2092,6.055622508,375.619186,400.1553243,20.18959951,68.68869382,2.600618679,0
A3HHRSX7ESCP9B,WEST BENGAL,BIRBHUM,KARIDHYA SABUJPALLY,6.954907217,159.7663994,21895.2857,4.493900098,337.2671775,482.5982702,10.66349163,78.7635917,3.169714976,0
A374D06F5GMJ2R,WEST BENGAL,BIRBHUM,HUSNABAD,8.983811794,204.6485152,15158.72175,8.645881893,,416.8991601,14.61876666,68.90294499,2.445673388,0
AN59UKY7KFW59,WEST BENGAL,BIRBHUM,BAGDIPARA,9.519659984,204.0809451,17258.18835,6.154072581,310.7162936,395.6985382,17.06138947,44.27337877,3.994556136,0
A39XPX6K05FLLW,WEST BENGAL,BIRBHUM,DHOPAPARA,4.700392724,195.3528073,35216.53427,7.91908316,335.2793762,539.4646482,9.852784882,64.72133077,3.481943696,0
AFMB9JPLQNWVT,WEST BENGAL,BIRBHUM,CHAKDAHA,10.38613293,200.8911924,17982.38726,5.845501641,338.9992737,336.2797071,14.31941121,62.15668614,4.921340625,0
A1DLKICH5ZB2DA,WEST BENGAL,BIRBHUM,NIMTIKURI,5.746529194,183.4717941,35633.26851,6.066386357,327.5578499,354.1744375,12.54887108,70.52597177,3.808372006,0
A3VOBJCRS99G3E,WEST BENGAL,BIRBHUM,MUSLIMPARA,,192.9703798,11125.44354,4.954923177,324.7581837,332.956298,15.16457414,79.26457469,4.699120987,0
A11N6Y2ELG1JJN,WEST BENGAL,BIRBHUM,MONDAL PARA,,248.9546551,25253.07906,8.921733175,296.8210343,482.8469391,14.14225093,69.10401166,3.941073832,0
A1G0VFQ9198IUF,WEST BENGAL,BIRBHUM,USIRPARA,10.8112895,209.10305,11848.22827,10.14106005,349.9232292,393.1864462,15.47487594,66.03031726,4.416183694,0
A31YYS8JRQAZP8,WEST BENGAL,BIRBHUM,KUSTOR,8.966835973,228.6913547,16764.85476,7.137871354,320.5559945,456.4264885,12.59999831,77.33013702,3.654354962,0
A38LI8M6MP59RE,WEST BENGAL,BIRBHUM,BARACHATURI,,212.449974,5699.504942,6.647839934,333.0524907,269.3446352,18.0824904,89.81605745,2.27639196,0
ABH7DF7IGBCXA,WEST BENGAL,BIRBHUM,KHATANGADIHI,6.848805453,204.8127108,20555.55957,9.775004066,387.6863877,389.6382279,12.29875322,49.45204624,3.130044763,0
A3IBGWP53XMJY5,WEST BENGAL,BIRBHUM,BHANDIRBON,8.861701557,200.6122986,15247.12803,6.050225266,313.1270814,521.7741145,13.78042674,69.87048424,3.579107242,0
A27TTFTAXKK6DQ,WEST BENGAL,BIRBHUM,SIDHULI,4.252985001,149.9386547,20497.82222,3.271144024,302.8198226,427.1137557,16.0869495,68.20087712,3.58830042,0
A3PZWRXBMD5YKG,WEST BENGAL,BIRBHUM,RAJANPUR,6.729829904,229.4077836,23114.03183,9.73335611,321.1604634,521.8355248,13.14044719,68.2520667,4.724321913,0
A2FUCWMB5QYNH4,WEST BENGAL,BIRBHUM,HARISHPUR,5.924540482,186.6200684,44376.18738,6.614180463,341.6377735,273.4468382,12.75811532,59.45669089,4.224342509,0
A38O3HBCYKNZ2N,WEST BENGAL,BIRBHUM,BHOLAIPUR,6.783888468,193.6535806,13677.10644,5.171453573,323.7286632,477.8546873,15.05606409,,3.250022229,0
A2TNTY0JVQGGBJ,WEST BENGAL,BIRBHUM,ABINASHPUR,7.390896679,219.3359778,25574.09172,8.76043438,,553.0576632,17.73037119,60.59843161,4.325131645,0
ASHAQCZ26AZ4N,WEST BENGAL,BIRBHUM,MUSLIM PARA,6.470151959,176.7363757,30594.28067,4.39313815,324.6592334,524.9097809,16.61424751,84.29970287,3.125391112,0
A2QVVA5EOPBRI5,WEST BENGAL,BIRBHUM,HATIKRA SANTALPARA,6.93039147,190.1893878,25780.05908,6.259352881,331.0302515,481.7375593,14.04948264,70.58636048,3.699796036,0
A23W4SGMFMSE5N,WEST BENGAL,BIRBHUM,IMADPUR SANTALPARA,9.302441188,236.5807942,5230.63043,8.300402168,,367.8975629,12.86399234,18.10122217,3.675985498,0
A1Y36ID1H813IP,WEST BENGAL,BIRBHUM,EKDALA,7.421997644,220.3853144,15772.65317,9.157615312,319.9129388,463.2969139,16.98166011,80.26935417,3.603609581,0
A18MTD4DJ1BY2,WEST BENGAL,BIRBHUM,RAJARPUKUR,6.583064856,163.3616035,17977.69394,6.542088,,383.1245035,18.09454383,44.13646887,3.772858553,0
A3I6ZG20RKI8JU,WEST BENGAL,BIRBHUM,HARAIPUR,6.204429354,211.640958,35439.68784,6.236836217,314.1313174,552.4627918,8.660869468,56.35009618,4.106807505,0
A3QDGKE0NAS0WO,WEST BENGAL,BIRBHUM,RASTANPUR,9.066628054,203.3841234,22710.45837,5.962836939,321.5859356,496.1614524,18.3676209,76.41651045,4.055421251,0
A3DH85EYHW4AQH,WEST BENGAL,BIRBHUM,AKHERMATH (MANPUR),4.713116701,209.3420509,20070.56779,6.591108949,301.9655414,354.1701813,14.02383447,89.65078816,3.923356036,0
A37WXUMQ6CZ1GM,WEST BENGAL,BIRBHUM,GOALGRAM,10.58138599,213.7764386,11298.45009,7.668897441,300.1846217,497.1691281,17.97129472,83.34530447,2.966945651,0
A29QUTP17Q5KJ1,WEST BENGAL,BIRBHUM,MAJIGRAM,7.574261237,227.9846646,8672.527773,7.335361864,,433.6795425,11.23891367,54.86588904,3.686758983,0
A18UFRQQ1MOP06,WEST BENGAL,BIRBHUM,PATANDA,6.138785152,158.422129,20129.97882,6.812142879,352.2299607,373.8436199,13.41781308,80.7310969,4.677289618,0
A1E079MVIIMWOK,WEST BENGAL,BIRBHUM,BEDAIPUR,5.276323544,186.3825903,42063.8744,6.862988075,319.8379854,312.0025326,18.96441809,71.39897598,3.883029041,0
AEE2RTBH1WD9A,WEST BENGAL,BIRBHUM,UDAMPUR,6.776879088,189.4388127,19663.79131,8.386403518,375.4573453,420.3573924,14.83156005,61.0504197,3.322065007,0
A19XSO4JSFRSAE,WEST BENGAL,BIRBHUM,KHARIKARIKUTI,7.239415921,211.8728279,13911.82663,8.204071006,345.0439831,494.4169099,15.41647494,32.74561137,4.531825295,0
A2BV4J46GUZGQ,WEST BENGAL,BIRBHUM,BANSRA,6.552279123,190.547678,15362.45238,6.928597413,356.3179748,353.0636591,14.89621036,,3.443385019,0
AL3EQN8HMELY2,WEST BENGAL,BIRBHUM,PURANDARPUR,8.408766231,210.7954061,27662.3971,6.634210113,291.6876535,555.580978,12.34483405,67.06182356,2.372791477,0
A3JVLYSC4VG8XL,WEST BENGAL,BIRBHUM,CHARAK DANGA,7.986398706,202.0939398,20447.49013,5.689518474,,477.6688358,12.25839557,43.84169191,4.814779191,0
A2OWR5G2OAQF7C,WEST BENGAL,BIRBHUM,BANASANKA (GHOSHPARA),7.366915284,185.0435967,14151.76008,5.584369157,324.5704591,336.9568673,15.23382587,49.99703389,3.051316563,0
AMZCZBK1EF1PV,WEST BENGAL,BIRBHUM,DOMAIPUR,6.062738419,224.8411806,25842.58128,9.463390687,,385.3916191,13.07474968,85.35121382,4.369454697,0
A18CEGOR80OFT0,WEST BENGAL,BIRBHUM,JAMURI,7.8564711,204.7834281,5619.135558,5.816703198,343.5454193,432.0431198,14.94772039,55.96161318,4.534681098,0
AMNS6TYMWQG0Y,WEST BENGAL,BIRBHUM,CHATRA,5.15839641,189.2957887,35086.39696,6.736118027,340.8718191,331.5867258,12.90979781,61.3446637,4.645852435,0
A35SLV5XTFUZ4C,WEST BENGAL,BIRBHUM,KOMA,,197.5707363,17439.44406,6.226491278,,406.0147939,16.69026572,68.96901782,3.458320001,0
A1VWM885W9XFMT,WEST BENGAL,BIRBHUM,KANSPAI,6.39908051,230.0279326,23037.07683,10.51784849,316.0725606,452.9744803,13.62553323,,2.620538023,0
A1RHFH0KA7MFZ3,WEST BENGAL,BIRBHUM,MURADPUR,7.394255556,207.9630384,29917.82021,7.816294444,,392.4966653,13.17342626,79.78043756,4.263192772,0
A1C81NF8MDTTFL,WEST BENGAL,BIRBHUM,GANGTE,4.443850856,240.1679012,24070.26365,9.768406489,338.0524372,533.968647,11.87758168,69.03652276,5.038118946,0
A1DIFTP02ERYNS,WEST BENGAL,BIRBHUM,KHANNA,8.247148271,175.9118303,9913.963346,4.974506124,324.4333077,302.200496,11.07051143,71.43816536,3.94196926,0
AJGU56YG8G1DQ,WEST BENGAL,BIRBHUM,HARISORA,4.902158989,214.6437558,28278.78928,9.915647165,337.137553,375.0363685,15.5031442,61.59103601,3.499048523,0
A1DR8CFJKYFSPR,WEST BENGAL,BIRBHUM,SINGBELLY,6.86313625,194.5866593,23610.51756,8.193416004,346.7680519,439.2296156,14.6597409,89.02719617,4.319777195,0
ARCP4MN7E1NNC,WEST BENGAL,BIRBHUM,KESHABPUR,6.66953238,190.7511649,16246.17319,6.372975148,324.3418933,383.245825,7.85208554,86.44056052,1.964863097,0
AV2VEYY6SXUGQ,WEST BENGAL,BIRBHUM,RARKENDRA,7.595669984,207.1154702,13486.14219,6.192662701,328.2095662,452.445746,14.81063041,88.02036523,3.403393177,0
A2STIW1YRV8KE7,WEST BENGAL,BIRBHUM,LETPARA,8.163076383,183.1618528,20335.67651,6.028559417,333.0844548,475.2964708,18.24809789,49.6048424,3.287243971,0
AV27V8MP3KAP2,WEST BENGAL,BIRBHUM,TILPUKURPAR,8.87027826,193.3699479,16854.12946,5.180105641,318.3546116,355.470925,19.03221887,58.80919944,4.182740665,0
A2GBXK7E5A2VPV,WEST BENGAL,BIRBHUM,DAIKOTA,8.769676022,215.3687416,13969.43886,7.548543437,322.7990702,369.0166668,18.91918835,54.75521406,3.776718462,0
AMTDEF7SAP17N,WEST BENGAL,BIRBHUM,SAULDIHI,4.737391257,215.5295107,30684.21164,8.781904578,,313.513502,11.07028905,62.9144208,3.853388072,0
A157UWPD5TDS5H,WEST BENGAL,BIRBHUM,BANAGRAM,7.790874862,196.4787124,24061.3496,6.78568519,350.1172538,471.5185364,15.34331564,44.54462707,3.076214341,0
AGRMNBUKVYHKW,WEST BENGAL,BIRBHUM,RANIPUR,,238.4095981,26493.07621,8.669944103,311.553679,369.2838639,11.75993045,91.2392992,3.241267187,0
AO4UH9E8UN2ZJ,WEST BENGAL,BIRBHUM,KULTORE,6.0873061,214.556086,11628.33668,7.231926685,,344.0720282,13.23230789,98.68662042,3.666671803,0
A18CTETG5SJ3DP,WEST BENGAL,BIRBHUM,GOBINDAPUR,7.651294226,200.7170513,11699.13355,6.64827278,349.2554448,420.8283622,18.86381748,52.90885102,3.258041647,0
A216KUCPWG8XYN,WEST BENGAL,BIRBHUM,GHASHBERA,4.771490669,200.3740756,48002.0846,9.165239145,340.3101758,310.9278353,18.76832821,63.66415534,3.936972573,0
A2BGWBOVZQSY,WEST BENGAL,BIRBHUM,KUNURI,,190.6306362,26913.37349,4.649166446,302.4175288,509.2848688,16.19894784,64.1019514,3.452821864,0
ANUF0T1K35JH9,WEST BENGAL,BIRBHUM,GUNUTIA,5.392057607,198.0171652,19900.40784,7.84322565,348.9519243,419.813956,14.61650918,80.56825165,2.978925445,0
ANAUU7FNHWAVO,WEST BENGAL,BIRBHUM,HORISHKOPA,5.477283049,165.4360934,29046.08352,5.523010781,370.8930851,488.7745948,17.26518634,80.23479708,6.35743852,0
A1KBKZWEQ45BMH,WEST BENGAL,BIRBHUM,NETUR,6.364155674,193.5069028,22958.00999,6.674635069,,432.1943573,16.27182497,64.57685131,4.764412042,0
AS7W26NNLSU8K,WEST BENGAL,BIRBHUM,UTTAR CHANDPUR,,226.7656465,39942.9539,8.594714509,,538.6218031,13.74474872,,4.863377535,0
A1JYYNQVR86RTN,WEST BENGAL,BIRBHUM,PARULDIHI,8.347949483,231.2031014,13533.23003,7.623603583,313.6711274,527.380871,18.66390108,58.05286607,4.217861431,0
A1N5M6H4GKNBG6,WEST BENGAL,BIRBHUM,RUPADIHI,6.615981652,194.980636,20919.05143,6.136369824,,383.122057,9.684376378,41.33777496,4.635709127,0
A306PAX3GWF5KV,WEST BENGAL,BIRBHUM,DAKSHIN SIJA,8.312379503,203.7445475,8727.247349,7.456302258,,543.3929883,15.47040047,81.50868192,2.98809301,0
A1QQ60DX82BE3W,WEST BENGAL,BIRBHUM,UTTAR KHYRABUNI,6.836224939,166.7429616,24293.17266,6.861235192,332.8815819,390.8049553,16.00699084,87.10192478,3.666613686,0
A2P19WZ6WD2OZK,WEST BENGAL,BIRBHUM,UTTAR AMARPUR,6.385470898,231.4884577,26756.918,8.774356717,,422.0677005,16.56311638,73.2606398,4.681716653,0
A2BN0B0CJQI3KP,WEST BENGAL,BIRBHUM,UTTAR HAZRAPUR,6.490037175,205.5415172,19397.32389,7.894244798,368.561073,479.7861954,15.80508483,56.98201954,2.430883294,0
A166W2TPZLTNQA,WEST BENGAL,BIRBHUM,SAMSA,,236.3569746,24873.62278,9.410657998,300.6884166,479.0560337,13.52192326,46.59887075,5.284233272,0
A257TD5GO1T81W,WEST BENGAL,BIRBHUM,CHATA SANGRA,6.648849186,181.6881221,30733.50384,5.961272224,343.9252223,257.7041794,17.75844368,35.29618142,4.827527398,0
A3BD5B8Y8MY25X,WEST BENGAL,BIRBHUM,KUCHIDANGA,,210.9797468,21174.40848,7.618884588,,572.7434072,15.11084889,90.25245504,4.217553378,0
A11NFERETUWA8Z,WEST BENGAL,BIRBHUM,DHOBAJOL,9.323583858,212.7106698,15751.1753,5.501070114,296.848512,399.7737042,10.62226549,74.55428506,3.006650222,0
A16O0S1QROXGJM,TRIPURA,WEST TRIPURA,DHALYA PARA,4.581968728,186.0979153,33897.0682,6.358402296,316.5527914,406.382378,19.69984804,62.32330348,4.500207625,0
A948FPTGYXYBO,TRIPURA,WEST TRIPURA,UTTAR THALIBARI,7.884841993,229.2426598,21733.82804,7.903081469,315.1899838,368.7708937,11.63539928,49.80432225,4.631640754,0
A2BJTZ5JZHAJ9B,TRIPURA,WEST TRIPURA,PAL PARA,6.168838539,238.3010478,24827.51664,7.720010959,269.4901733,482.6733273,22.09199022,79.1692811,4.435760073,0
A4BUVWK8SXR7Z,TRIPURA,WEST TRIPURA,NACHANIYA,7.230845307,177.5748031,17864.68939,5.818229016,343.5933324,367.6899918,19.91295017,59.30305302,5.622018081,0
ATSAX8ZTAX58B,TRIPURA,WEST TRIPURA,ULUKHALA 208,,235.0045977,3900.913892,6.938729525,286.7651014,553.4940322,19.41801315,84.84773972,4.071343675,0
A3DGMXQVIT6R31,TRIPURA,WEST TRIPURA,MAHAN PARA,8.693104326,184.7728094,13283.77805,6.52181467,348.554792,560.9659102,13.97834793,71.73384511,2.898223061,0
A37REIKYSHU4ZF,TRIPURA,WEST TRIPURA,DUABA KUMAR PARA,,194.8060914,32981.23946,9.554785291,,286.7944316,10.41588906,71.90514736,3.231679693,0
AWZ1C2FT0L3W9,TRIPURA,WEST TRIPURA,CHANDPUR PARA,4.797460182,190.3151268,21280.24656,6.188502912,326.7941938,357.4361934,11.71382102,63.86306846,4.038502789,0
A2SBZQR76C5TXB,TRIPURA,WEST TRIPURA,JHATAKHOLA PARA,9.319176393,199.3335654,14294.24035,7.784940449,366.0517519,338.44145,15.21529266,63.39146815,4.129230416,0
A37REIKYSHU4ZF,TRIPURA,WEST TRIPURA,GYAN CHOWDHURY PARA,7.581687577,180.7491402,11989.24624,4.977306609,328.1769777,617.8835131,13.56125295,39.21591748,4.457282487,0
A1P70MC7XXRFX8,TRIPURA,WEST TRIPURA,MAHIM CHOWDHURY PARA,5.348213659,232.6685087,11797.92092,7.816284866,312.9867532,371.9106474,11.9756805,65.79702324,3.31116811,0
A2J3CWYRKKY59X,TRIPURA,WEST TRIPURA,KALACHARRA PARA,5.487876363,179.2069831,20162.01862,5.211430348,305.2641421,510.6093851,12.58847481,58.86155798,4.223576482,0
A3UAV8WK31RJY5,TRIPURA,WEST TRIPURA,DHALIA PARA,,206.577843,40710.52439,8.813666089,320.4493278,468.0517147,14.52349976,71.45044718,5.486132309,0
AVCA516CFZ9HF,TRIPURA,WEST TRIPURA,TILLABARI PARA,8.315959071,221.2702228,16123.30445,9.475801129,348.1773307,501.6739826,22.15974723,75.36497409,2.760212574,0
ALPB765XCHABX,TRIPURA,WEST TRIPURA,NABA CHANDRA PARA,8.551077748,216.4159321,28909.29028,6.936782341,295.2237067,510.8950007,16.20237144,79.85932286,4.04637969,0
A1ONWQH8IQKWKH,TRIPURA,WEST TRIPURA,RAMCHARA UPENDRA CHOWDHURY PARA,6.013160966,218.8432561,21573.74757,9.295852001,321.1683132,444.276635,14.74434737,62.44323905,3.455622541,0
A36TDCR3BJZNS6,TRIPURA,WEST TRIPURA,DAKSHIN TAYSHAMA BANGALI PARA,5.744067537,173.8508816,28391.99819,7.017330331,355.4615889,336.0618031,16.89517971,65.44736154,3.171655208,0
A3PVRBBGCSGP0Y,TRIPURA,WEST TRIPURA,MADHYAMICROSSA PARA,5.218989651,164.7909916,27007.88691,6.592516959,,422.2238018,14.07087898,73.92031968,4.383942554,0
A21T963HSJXVGX,TRIPURA,WEST TRIPURA,MICHA DEBBAEMA RAGHUNATH DEPHA PARA,,240.4297868,25959.6139,10.5715963,,446.7429748,13.57347103,80.26837179,3.358353455,0
AWFA4158DDDWC,TRIPURA,WEST TRIPURA,KALIKHALA,7.458707683,207.7865734,10513.29678,8.920632925,,442.3681431,18.72530225,43.89808751,2.938082397,0
A3TF6OME7HCF5F,TRIPURA,WEST TRIPURA,NOYABARI,11.02787986,228.3227976,13124.10564,7.516643216,319.3540394,376.2319179,8.03385864,48.52903793,4.178897909,0
A2CJGVAHVZGJIP,TRIPURA,NORTH TRIPURA,MALKAR PARA,6.72958019,242.1641459,17975.55323,9.808651156,322.2351015,440.8594348,13.57122272,62.17947698,4.003458052,0
A14L15JM990MBP,TRIPURA,NORTH TRIPURA,JUM TILLA,4.1502143,174.9267412,41489.63981,5.569868658,,425.2500465,12.53400873,86.68363454,3.502370872,0
A1KTOS2XRCSCYE,TRIPURA,NORTH TRIPURA,MADHYA BAZAR,7.159398311,171.8161053,28954.80101,5.817090295,357.3287588,530.5264113,18.11704226,79.09444035,3.254926497,0
ACTRNPJW3RPUI,TRIPURA,NORTH TRIPURA,JERJERI,,235.4174567,13927.00251,8.551446845,,446.4223567,14.13495393,51.70521489,3.66264816,0
A2C0UAQR4I25P6,TRIPURA,NORTH TRIPURA,WEST BAZAR,6.209697437,169.3185048,22610.76871,4.875413881,327.3799385,549.2767283,17.01511804,51.50550828,3.893766831,0
A13LUJJPV36AC6,TRIPURA,NORTH TRIPURA,SONARER BASA,,178.7777161,10490.83899,7.533042002,354.0576485,367.7586892,14.66895005,57.40146512,4.126407533,0
A2WKQ9LUO7IRBE,TRIPURA,NORTH TRIPURA,MUSLIM PARA,9.608533594,231.3402282,4544.841718,6.577834048,300.9223297,328.9044942,11.78961929,78.56818212,3.042796944,0
AJUFHXALV1WHR,TRIPURA,NORTH TRIPURA,ICHAI FULGARH,5.375895979,153.7128743,56867.85924,7.894086171,,493.8884638,15.11602281,57.71299204,4.17421964,0
A1Y77C1DAMDBNI,TRIPURA,NORTH TRIPURA,BAMUNIA,8.69712216,166.4527742,27752.00024,5.350923532,372.2640994,393.5557957,13.74866795,75.02454461,4.180567593,0
A20S7XV2JK0UXL,TRIPURA,NORTH TRIPURA,BRAYENDRA NAGAR,7.748928548,198.8430942,18939.93665,7.375883102,316.8202484,368.4028571,9.984033412,65.2515508,3.136945007,0
A1821RZMPRSJBH,TRIPURA,NORTH TRIPURA,DEB PARA,7.117917746,216.1163186,20067.57279,9.605650817,349.084949,331.971661,17.5391297,84.03285792,4.213567957,0
A3R60DE2H7BU5M,TRIPURA,NORTH TRIPURA,SARALA,8.31002902,212.6982764,40936.15339,7.703374743,301.2544217,365.4312125,12.97186896,70.48525056,4.775784922,0
A2D64PE54FU972,TRIPURA,NORTH TRIPURA,TILLA GOAN,5.524296531,157.1424243,26220.17421,6.344585275,379.7883765,475.3422715,16.90318031,51.10661421,4.033391218,0
A1WFB999A4AQYK,TRIPURA,NORTH TRIPURA,WEST BRAJENDRA NAGAR,10.20142576,190.799079,8918.8926,4.89987481,306.4953695,331.3789519,18.52543363,68.54744754,3.964449588,0
A3SXMGUQB2UYVW,TRIPURA,NORTH TRIPURA,RABIDAS PARA,5.368125754,190.9379793,32619.31297,8.098838845,351.3581338,435.6664692,11.98363521,107.9008419,2.004142586,0
A3B8RCEI0FXFI6,TRIPURA,NORTH TRIPURA,KALACHANDBARI PARA,8.937802408,147.9168921,10562.46054,3.694274999,371.1763132,480.3202177,16.98075499,61.1580474,2.831234426,0
A29Z5PI9BW2PU3,TRIPURA,NORTH TRIPURA,BHIMBASTI PARA,8.124207826,207.5095152,26489.1147,8.540837376,318.059624,431.6256772,10.07559844,63.9842249,4.724456578,0
A39EBYCBC6A62Z,TRIPURA,NORTH TRIPURA,MASJID PARA,7.184973119,201.0792194,25234.42797,5.216684484,283.7446116,384.0115576,12.42753833,23.13661102,3.665410662,0
